prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
little pipes no enemies some blocks high elevation,1400,2.5,1726693158024,../sampling/generated_level/generated_level_1726693158024_35.txt,0.6383219608758586,0.19,-100,0.0,0.0,-30,0.0
little pipes no enemies many blocks low elevation,1400,2.5,1726693158024,../sampling/generated_level/generated_level_1726693158024_36.txt,1.7342233880042046,0.52,-100,0.0,77.63307000000002,10,1.0
little pipes no enemies many blocks high elevation,1400,2.5,1726693158024,../sampling/generated_level/generated_level_1726693158024_37.txt,1.8651358265874387,0.56,1,1.0,78.19814500000001,10,1.0
little pipes little enemies little blocks low elevation,1400,2.5,1726693158024,../sampling/generated_level/generated_level_1726693158024_38.txt,3.0886080127931006,1.0,1,1.0,64.199815,10,1.0
little pipes little enemies little blocks high elevation,1400,2.5,1726693158024,../sampling/generated_level/generated_level_1726693158024_39.txt,3.7971815896247056,1.0,1,1.0,104.25602,10,1.0
little pipes little enemies some blocks low elevation,1400,2.5,1726693225182,../sampling/generated_level/generated_level_1726693225182_40.txt,3.5652966606544974,1.0,1,1.0,186.47754999999998,-10,0.0
little pipes little enemies some blocks high elevation,1400,2.5,1726693225182,../sampling/generated_level/generated_level_1726693225182_41.txt,3.6859460265915787,1.0,-100,0.0,135.48918999999998,-10,0.0
little pipes little enemies many blocks low elevation,1400,2.5,1726693225182,../sampling/generated_level/generated_level_1726693225182_42.txt,3.6686101634516426,1.0,-100,0.0,38.5079925,-10,0.0
little pipes little enemies many blocks high elevation,1400,2.5,1726693225182,../sampling/generated_level/generated_level_1726693225182_43.txt,1.7302807073766275,0.52,1,1.0,120.64048,-20,0.0
little pipes some enemies little blocks low elevation,1400,2.5,1726693225183,../sampling/generated_level/generated_level_1726693225183_44.txt,3.427052858196397,1.0,1,1.0,85.96893999999999,-40,0.0
little pipes some enemies little blocks high elevation,1400,2.5,1726693225183,../sampling/generated_level/generated_level_1726693225183_45.txt,4.13703330149799,1.0,-100,0.0,0.0,-20,0.0
little pipes some enemies some blocks low elevation,1400,2.5,1726693225183,../sampling/generated_level/generated_level_1726693225183_46.txt,3.2104807423485378,1.0,-100,0.0,76.01177,10,1.0
little pipes some enemies some blocks high elevation,1400,2.5,1726693225183,../sampling/generated_level/generated_level_1726693225183_47.txt,1.995204781679382,0.6,1,1.0,83.72348500000001,10,1.0
little pipes some enemies many blocks low elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_48.txt,1.159312863123997,0.35,1,1.0,149.102035,-40,0.0
little pipes some enemies many blocks high elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_49.txt,1.3410520613617032,0.4,-100,0.0,63.902698,-10,0.0
little pipes many enemies little blocks low elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_50.txt,2.412322204625504,0.72,1,1.0,161.602965,-20,0.0
little pipes many enemies little blocks high elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_51.txt,3.2438833156627247,1.0,1,1.0,64.362982,10,1.0
little pipes many enemies some blocks low elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_52.txt,0.7885396959110829,0.24,1,1.0,102.85664000000001,-10,0.0
little pipes many enemies some blocks high elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_53.txt,4.0916721968277034,1.0,1,1.0,95.31118000000001,10,1.0
little pipes many enemies many blocks low elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_54.txt,2.387308556134049,0.72,1,1.0,108.052225,10,1.0
little pipes many enemies many blocks high elevation,1400,2.5,1726693292196,../sampling/generated_level/generated_level_1726693292196_55.txt,0.4579736406767737,0.14,1,1.0,73.83326,10,1.0
some pipes no enemies little blocks low elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_56.txt,2.073432827616907,0.62,1,1.0,93.466725,10,1.0
some pipes no enemies little blocks high elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_57.txt,2.8154772713201264,0.84,1,1.0,92.02767499999999,-10,0.0
some pipes no enemies some blocks low elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_58.txt,2.765521765349182,0.83,1,1.0,95.2376,10,1.0
some pipes no enemies some blocks high elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_59.txt,2.559138428564264,0.77,1,1.0,99.92902000000001,-10,0.0
some pipes no enemies many blocks low elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_60.txt,0.5283289250425665,0.16,1,1.0,84.470245,10,1.0
some pipes no enemies many blocks high elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_61.txt,2.4575162504996815,0.74,-100,0.0,33.388552000000004,10,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_62.txt,2.710511180556011,0.81,-100,0.0,64.70789500000001,-10,0.0
some pipes little enemies little blocks high elevation,1400,2.5,1726693359266,../sampling/generated_level/generated_level_1726693359266_63.txt,3.1395201241283512,1.0,1,1.0,77.108875,10,1.0
some pipes little enemies some blocks low elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_64.txt,3.2993869643853584,1.0,1,1.0,91.96881499999999,-10,0.0
some pipes little enemies some blocks high elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_65.txt,3.7712964029112372,1.0,-100,0.0,0.0,10,1.0
some pipes little enemies many blocks low elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_66.txt,1.7503908526104963,0.53,-100,0.0,43.39478,-20,0.0
some pipes little enemies many blocks high elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_67.txt,0.47540818586045974,0.14,-100,0.0,43.794779999999996,-80,0.0
some pipes some enemies little blocks low elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_68.txt,2.316405778551499,0.69,1,1.0,81.32803000000001,10,1.0
some pipes some enemies little blocks high elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_69.txt,3.037732196630092,1.0,-100,0.0,0.0,10,1.0
some pipes some enemies some blocks low elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_70.txt,1.573489187236928,0.47,-100,0.0,16.868803500000002,-40,0.0
some pipes some enemies some blocks high elevation,1400,2.5,1726693426141,../sampling/generated_level/generated_level_1726693426141_71.txt,3.411380864943188,1.0,1,1.0,86.769,10,1.0
some pipes some enemies many blocks low elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_72.txt,2.493375687938893,0.75,1,1.0,73.32957499999999,10,1.0
some pipes some enemies many blocks high elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_73.txt,2.8843798851891047,0.87,1,1.0,96.92973,-10,0.0
some pipes many enemies little blocks low elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_74.txt,3.0996033667976475,1.0,1,1.0,80.81115500000001,10,1.0
some pipes many enemies little blocks high elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_75.txt,2.9465117477942453,0.88,1,1.0,75.614425,-20,0.0
some pipes many enemies some blocks low elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_76.txt,3.4901162720846086,1.0,-100,0.0,26.8,10,1.0
some pipes many enemies some blocks high elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_77.txt,3.2821560182017904,1.0,1,1.0,86.476615,10,1.0
some pipes many enemies many blocks low elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_78.txt,1.085061733224543,0.33,1,1.0,104.52998,-30,0.0
some pipes many enemies many blocks high elevation,1400,2.5,1726693493310,../sampling/generated_level/generated_level_1726693493310_79.txt,-0.5302552748204925,0,-100,0.0,0.0,10,1.0
many pipes no enemies little blocks low elevation,1400,2.5,1726693560266,../sampling/generated_level/generated_level_1726693560266_80.txt,2.090444169070908,0.63,1,1.0,75.80985,-10,0.0
many pipes no enemies little blocks high elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_81.txt,2.693902029324522,0.81,1,1.0,146.763665,-10,0.0
many pipes no enemies some blocks low elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_82.txt,2.8198324739579856,0.85,1,1.0,90.900515,-20,0.0
many pipes no enemies some blocks high elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_83.txt,1.914145630606574,0.57,-100,0.0,90.14845,-20,0.0
many pipes no enemies many blocks low elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_84.txt,2.2910210521697185,0.69,1,1.0,144.22248,10,1.0
many pipes no enemies many blocks high elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_85.txt,1.2864314146330933,0.39,-100,0.0,72.542765,-60,0.0
many pipes little enemies little blocks low elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_86.txt,3.3275691263173797,1.0,1,1.0,104.62504999999999,-10,0.0
many pipes little enemies little blocks high elevation,1400,2.5,1726693560267,../sampling/generated_level/generated_level_1726693560267_87.txt,2.698246898836725,0.81,1,1.0,97.993855,-30,0.0
many pipes little enemies some blocks low elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_88.txt,2.48778529075253,0.75,1,1.0,99.15528499999999,-60,0.0
many pipes little enemies some blocks high elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_89.txt,2.1968365212984304,0.66,1,1.0,78.42791,-10,0.0
many pipes little enemies many blocks low elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_90.txt,0.8659057889040391,0.26,1,1.0,78.70989,-50,0.0
many pipes little enemies many blocks high elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_91.txt,3.3484437241292437,1.0,-100,0.0,0.2,-20,0.0
many pipes some enemies little blocks low elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_92.txt,2.8785325683286724,0.86,1,1.0,144.30098999999998,-20,0.0
many pipes some enemies little blocks high elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_93.txt,3.9295327517124203,1.0,1,1.0,96.81694999999999,-20,0.0
many pipes some enemies some blocks low elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_94.txt,1.8721281963561531,0.56,1,1.0,96.50331,-30,0.0
many pipes some enemies some blocks high elevation,1400,2.5,1726693627245,../sampling/generated_level/generated_level_1726693627245_95.txt,3.7929026581814,1.0,-100,0.0,106.84156,10,1.0
many pipes some enemies many blocks low elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_96.txt,0.5121920848901401,0.15,-100,0.0,0.0,10,1.0
many pipes some enemies many blocks high elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_97.txt,2.239705363812262,0.67,1,1.0,114.882125,10,1.0
many pipes many enemies little blocks low elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_98.txt,3.1739618646984886,1.0,-100,0.0,7.341501500000001,10,1.0
many pipes many enemies little blocks high elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_99.txt,2.1543322109198333,0.65,-100,0.0,57.747795,-10,0.0
many pipes many enemies some blocks low elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_100.txt,1.7628513318700825,0.53,1,1.0,85.12115,-30,0.0
many pipes many enemies some blocks high elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_101.txt,2.14362556050296,0.64,-100,0.0,43.789005,-20,0.0
many pipes many enemies many blocks low elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_102.txt,1.9175871137294078,0.58,-100,0.0,69.3706725,-70,0.0
many pipes many enemies many blocks high elevation,1400,2.5,1726693694304,../sampling/generated_level/generated_level_1726693694304_103.txt,0.3059167005684551,0.09,-100,0.0,21.25674,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726693761306,../sampling/generated_level/generated_level_1726693761306_0.txt,2.5,0.75,1,1.0,107.346375,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726693761306,../sampling/generated_level/generated_level_1726693761306_1.txt,2.429402451490718,0.73,1,1.0,77.310705,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726693761306,../sampling/generated_level/generated_level_1726693761306_2.txt,1.3244030716131139,0.4,1,1.0,75.30847999999999,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726693761307,../sampling/generated_level/generated_level_1726693761307_3.txt,2.2553711448608276,0.68,-100,0.0,74.49114999999999,-40,0.0
no pipes no enemies some blocks low elevation,1400,2.5,1726693761307,../sampling/generated_level/generated_level_1726693761307_4.txt,4.140467980004639,1.0,1,1.0,77.074135,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726693761307,../sampling/generated_level/generated_level_1726693761307_5.txt,3.2970596717909766,1.0,1,1.0,69.23275,10,1.0
no pipes no enemies many blocks low elevation,1400,2.5,1726693761307,../sampling/generated_level/generated_level_1726693761307_6.txt,0.680701505943589,0.2,1,1.0,88.55354,10,1.0
no pipes no enemies many blocks high elevation,1400,2.5,1726693761307,../sampling/generated_level/generated_level_1726693761307_7.txt,1.4595214727099959,0.44,1,1.0,88.769265,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_8.txt,2.0927727958521363,0.63,-100,0.0,54.72564500000001,-10,0.0
no pipes little enemies little blocks high elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_9.txt,3.834484390713758,1.0,-100,0.0,71.34530500000001,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_10.txt,1.4933883938616854,0.45,1,1.0,75.7079,-30,0.0
no pipes little enemies little blocks high elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_11.txt,3.232163405184537,1.0,-100,0.0,58.519020000000005,-10,0.0
no pipes little enemies some blocks low elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_12.txt,3.245485044803805,1.0,1,1.0,95.64386999999999,10,1.0
no pipes little enemies some blocks high elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_13.txt,2.925986683724822,0.88,1,1.0,100.54721500000001,-40,0.0
no pipes little enemies many blocks low elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_14.txt,1.639699370073232,0.49,1,1.0,93.28088,-10,0.0
no pipes little enemies many blocks high elevation,1400,2.5,1726693828207,../sampling/generated_level/generated_level_1726693828207_15.txt,0.8237355020930257,0.25,-100,0.0,51.451207000000004,-20,0.0
no pipes some enemies little blocks low elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_16.txt,2.1770078385173646,0.65,1,1.0,64.04503,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_17.txt,2.2120318288698892,0.66,-100,0.0,61.355007,10,1.0
no pipes some enemies little blocks low elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_18.txt,3.033699130895985,1.0,1,1.0,116.38145,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_19.txt,3.5704029210840034,1.0,1,1.0,130.80356999999998,10,1.0
no pipes some enemies some blocks low elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_20.txt,1.6572673331978933,0.5,1,1.0,65.931695,10,1.0
no pipes some enemies some blocks high elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_21.txt,2.4557319289999597,0.74,-100,0.0,70.351415,10,1.0
no pipes some enemies many blocks low elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_22.txt,1.036963218925428,0.31,-100,0.0,0.0,-20,0.0
no pipes some enemies many blocks high elevation,1400,2.5,1726693895366,../sampling/generated_level/generated_level_1726693895366_23.txt,1.2024886318413224,0.36,1,1.0,119.69231,-30,0.0
no pipes many enemies little blocks low elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_24.txt,1.3941309294717745,0.42,1,1.0,92.45804,10,1.0
no pipes many enemies little blocks high elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_25.txt,2.0032523044518955,0.6,1,1.0,64.30596,10,1.0
no pipes many enemies little blocks low elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_26.txt,0.9915562605578416,0.3,1,1.0,75.492015,-20,0.0
no pipes many enemies little blocks high elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_27.txt,1.9812790713368809,0.59,1,1.0,94.22406,10,1.0
no pipes many enemies some blocks low elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_28.txt,1.2981705102930001,0.39,1,1.0,66.589715,10,1.0
no pipes many enemies some blocks high elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_29.txt,3.0441843012644063,1.0,1,1.0,60.280603,10,1.0
no pipes many enemies many blocks low elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_30.txt,0.45341521594440004,0.14,-100,0.0,26.632973500000002,-10,0.0
no pipes many enemies many blocks high elevation,1400,2.5,1726693962310,../sampling/generated_level/generated_level_1726693962310_31.txt,0.9447293933952485,0.28,-100,0.0,110.63431,-30,0.0
little pipes no enemies little blocks low elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_32.txt,3.327019955183809,1.0,1,1.0,85.18505499999999,10,1.0
little pipes no enemies little blocks high elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_33.txt,2.3977426785812734,0.72,-100,0.0,75.430065,10,1.0
little pipes no enemies some blocks low elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_34.txt,1.6030823708060575,0.48,1,1.0,87.63069999999999,10,1.0
little pipes no enemies some blocks high elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_35.txt,2.093243987632027,0.63,1,1.0,77.048085,-10,0.0
little pipes no enemies many blocks low elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_36.txt,2.438859953377417,0.73,1,1.0,86.75714,10,1.0
little pipes no enemies many blocks high elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_37.txt,1.1241565079190834,0.34,-100,0.0,0.0,10,1.0
little pipes little enemies little blocks low elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_38.txt,2.346292754853586,0.7,1,1.0,106.525695,10,1.0
little pipes little enemies little blocks high elevation,1400,2.5,1726694029392,../sampling/generated_level/generated_level_1726694029392_39.txt,4.170738115108142,1.0,1,1.0,158.283915,-10,0.0
little pipes little enemies some blocks low elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_40.txt,1.004659006094322,0.3,-100,0.0,0.0,-40,0.0
little pipes little enemies some blocks high elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_41.txt,3.1271135812528135,1.0,1,1.0,157.78914,10,1.0
little pipes little enemies many blocks low elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_42.txt,2.1892866235880932,0.66,-100,0.0,93.45766499999999,-40,0.0
little pipes little enemies many blocks high elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_43.txt,2.522628654273995,0.76,1,1.0,81.39896,10,1.0
little pipes some enemies little blocks low elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_44.txt,3.1190716730986967,1.0,1,1.0,64.535455,-10,0.0
little pipes some enemies little blocks high elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_45.txt,3.6333291845140008,1.0,1,1.0,65.47087499999999,-30,0.0
little pipes some enemies some blocks low elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_46.txt,3.098269789040713,1.0,1,1.0,121.89081,-10,0.0
little pipes some enemies some blocks high elevation,1400,2.5,1726694096275,../sampling/generated_level/generated_level_1726694096275_47.txt,3.548809884403342,1.0,1,1.0,87.21765500000001,10,1.0
little pipes some enemies many blocks low elevation,1400,2.5,1726694163380,../sampling/generated_level/generated_level_1726694163380_48.txt,1.7249347686881782,0.52,1,1.0,64.550012,10,1.0
little pipes some enemies many blocks high elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_49.txt,2.824110832236226,0.85,1,1.0,96.41742,10,1.0
little pipes many enemies little blocks low elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_50.txt,1.4611438866444173,0.44,1,1.0,219.06385,-10,0.0
little pipes many enemies little blocks high elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_51.txt,1.8782472477192282,0.56,-100,0.0,49.51334,-50,0.0
little pipes many enemies some blocks low elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_52.txt,0.7106570514227246,0.21,1,1.0,58.1814575,-10,0.0
little pipes many enemies some blocks high elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_53.txt,0.01652548994372771,0.0,-100,0.0,0.2,10,1.0
little pipes many enemies many blocks low elevation,1400,2.5,1726694163381,../sampling/generated_level/generated_level_1726694163381_54.txt,0.8320392156770133,0.25,-100,0.0,84.24779000000001,-10,0.0
