prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
some pipes some enemies some blocks low elevation,1400,2.5,1726762334900,../sampling/generated_level/generated_level_1726762334900_70.txt,2.4520936868450263,0.74,-100,0.0,139.24275,-50,0.0
some pipes some enemies some blocks high elevation,1400,2.5,1726762334900,../sampling/generated_level/generated_level_1726762334900_71.txt,3.6406203268619928,1.0,1,1.0,94.167275,10,1.0
some pipes some enemies many blocks low elevation,1400,2.5,1726762401962,../sampling/generated_level/generated_level_1726762401962_72.txt,1.8864010729819207,0.57,-100,0.0,0.0,-10,0.0
some pipes some enemies many blocks high elevation,1400,2.5,1726762401962,../sampling/generated_level/generated_level_1726762401962_73.txt,1.9664597219680535,0.59,-100,0.0,63.560742,-40,0.0
some pipes many enemies little blocks low elevation,1400,2.5,1726762401962,../sampling/generated_level/generated_level_1726762401962_74.txt,3.6861300534463943,1.0,1,1.0,76.318115,10,1.0
some pipes many enemies little blocks high elevation,1400,2.5,1726762401963,../sampling/generated_level/generated_level_1726762401963_75.txt,3.8157811313859358,1.0,1,1.0,184.68570999999997,-60,0.0
some pipes many enemies some blocks low elevation,1400,2.5,1726762401963,../sampling/generated_level/generated_level_1726762401963_76.txt,3.0339942204681103,1.0,1,1.0,128.408735,10,1.0
some pipes many enemies some blocks high elevation,1400,2.5,1726762401963,../sampling/generated_level/generated_level_1726762401963_77.txt,3.0486109371616075,1.0,-100,0.0,92.57811,-10,0.0
some pipes many enemies many blocks low elevation,1400,2.5,1726762401963,../sampling/generated_level/generated_level_1726762401963_78.txt,0.3445902420666982,0.1,1,1.0,61.699103,10,1.0
some pipes many enemies many blocks high elevation,1400,2.5,1726762401963,../sampling/generated_level/generated_level_1726762401963_79.txt,1.9799551875550825,0.59,-100,0.0,29.2869765,-10,0.0
many pipes no enemies little blocks low elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_80.txt,2.3803790580562905,0.71,1,1.0,87.40987500000001,-40,0.0
many pipes no enemies little blocks high elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_81.txt,3.2767832805138024,1.0,1,1.0,74.01982,-10,0.0
many pipes no enemies some blocks low elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_82.txt,2.7683286173793284,0.83,-100,0.0,71.19373999999999,-10,0.0
many pipes no enemies some blocks high elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_83.txt,1.6109031725378922,0.48,1,1.0,111.526125,-20,0.0
many pipes no enemies many blocks low elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_84.txt,2.07627818354695,0.62,1,1.0,123.750555,-10,0.0
many pipes no enemies many blocks high elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_85.txt,1.6017240178171395,0.48,1,1.0,64.31122500000001,-40,0.0
many pipes little enemies little blocks low elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_86.txt,2.6049512908602317,0.78,1,1.0,82.14894,10,1.0
many pipes little enemies little blocks high elevation,1400,2.5,1726762469017,../sampling/generated_level/generated_level_1726762469017_87.txt,2.351930642055739,0.71,1,1.0,116.19057500000001,-10,0.0
many pipes little enemies some blocks low elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_88.txt,2.3272941920730483,0.7,1,1.0,84.819845,10,1.0
many pipes little enemies some blocks high elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_89.txt,2.359160919270202,0.71,1,1.0,109.49481,-40,0.0
many pipes little enemies many blocks low elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_90.txt,2.5028405935207503,0.75,-100,0.0,102.883075,10,1.0
many pipes little enemies many blocks high elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_91.txt,2.475092033050422,0.74,-100,0.0,75.00751500000001,-100,0.0
many pipes some enemies little blocks low elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_92.txt,2.219475389885436,0.67,1,1.0,89.013965,10,1.0
many pipes some enemies little blocks high elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_93.txt,3.7737161709205997,1.0,1,1.0,103.07281000000002,10,1.0
many pipes some enemies some blocks low elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_94.txt,4.023859956154731,1.0,-100,0.0,19.384197,-20,0.0
many pipes some enemies some blocks high elevation,1400,2.5,1726762536063,../sampling/generated_level/generated_level_1726762536063_95.txt,3.060094729209642,1.0,1,1.0,104.75511499999999,10,1.0
many pipes some enemies many blocks low elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_96.txt,1.6474751732505946,0.49,1,1.0,93.22861999999999,10,1.0
many pipes some enemies many blocks high elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_97.txt,3.3552873979234796,1.0,-100,0.0,17.0013685,-40,0.0
many pipes many enemies little blocks low elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_98.txt,2.660563883674531,0.8,-100,0.0,65.362323,10,1.0
many pipes many enemies little blocks high elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_99.txt,2.9857785349590853,0.9,-100,0.0,104.33053999999998,10,1.0
many pipes many enemies some blocks low elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_100.txt,2.2049325353426563,0.66,-100,0.0,44.94345,-80,0.0
many pipes many enemies some blocks high elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_101.txt,0.9907840449335209,0.3,-100,0.0,154.74198,-30,0.0
many pipes many enemies many blocks low elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_102.txt,0.32373034774471354,0.1,-100,0.0,92.598625,-140,0.0
many pipes many enemies many blocks high elevation,1400,2.5,1726762603111,../sampling/generated_level/generated_level_1726762603111_103.txt,1.0339828464309329,0.31,-100,0.0,45.578575,-40,0.0
no pipes no enemies little blocks low elevation,1400,2.5,1726762670168,../sampling/generated_level/generated_level_1726762670168_0.txt,3.0603431894182256,1.0,-100,0.0,0.0,-10,0.0
no pipes no enemies little blocks high elevation,1400,2.5,1726762670168,../sampling/generated_level/generated_level_1726762670168_1.txt,3.480813502506721,1.0,1,1.0,103.25003500000001,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_2.txt,3.407628167720877,1.0,-100,0.0,0.0,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_3.txt,2.900694976465144,0.87,1,1.0,75.41288999999999,-30,0.0
no pipes no enemies some blocks low elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_4.txt,2.462798533543781,0.74,1,1.0,93.75637,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_5.txt,2.4258832693833225,0.73,1,1.0,77.51039499999999,10,1.0
no pipes no enemies many blocks low elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_6.txt,0.5665448183422064,0.17,1,1.0,57.627469999999995,10,1.0
no pipes no enemies many blocks high elevation,1400,2.5,1726762670169,../sampling/generated_level/generated_level_1726762670169_7.txt,3.213270497403727,1.0,1,1.0,94.88246,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_8.txt,1.91165815515011,0.57,1,1.0,92.077135,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_9.txt,2.8950485775235038,0.87,-100,0.0,93.527355,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_10.txt,3.7583295318889722,1.0,1,1.0,96.54442499999999,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_11.txt,2.6521197233855984,0.8,1,1.0,75.903625,-10,0.0
no pipes little enemies some blocks low elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_12.txt,3.0362007303951417,1.0,1,1.0,74.78539,-40,0.0
no pipes little enemies some blocks high elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_13.txt,-1.0,0,1,1.0,112.06492,10,1.0
no pipes little enemies many blocks low elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_14.txt,2.169516823090424,0.65,1,1.0,92.972185,10,1.0
no pipes little enemies many blocks high elevation,1400,2.5,1726762737209,../sampling/generated_level/generated_level_1726762737209_15.txt,1.6575210313840345,0.5,1,1.0,79.29818500000002,10,1.0
no pipes some enemies little blocks low elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_16.txt,3.593198962467382,1.0,1,1.0,60.192245,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_17.txt,2.9356869024842487,0.88,-100,0.0,78.50243999999999,10,1.0
no pipes some enemies little blocks low elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_18.txt,3.0642877157671577,1.0,1,1.0,76.70558,-10,0.0
no pipes some enemies little blocks high elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_19.txt,3.7229421347665252,1.0,1,1.0,102.94523500000001,-40,0.0
no pipes some enemies some blocks low elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_20.txt,2.5344174924229352,0.76,-100,0.0,56.96721,10,1.0
no pipes some enemies some blocks high elevation,1400,2.5,1726762804259,../sampling/generated_level/generated_level_1726762804259_21.txt,2.8038038375690126,0.84,-100,0.0,75.908875,10,1.0
no pipes some enemies many blocks low elevation,1400,2.5,1726762804260,../sampling/generated_level/generated_level_1726762804260_22.txt,3.045909645243539,1.0,1,1.0,87.41747500000001,10,1.0
no pipes some enemies many blocks high elevation,1400,2.5,1726762804260,../sampling/generated_level/generated_level_1726762804260_23.txt,3.291253556628144,1.0,1,1.0,106.31065000000001,10,1.0
no pipes many enemies little blocks low elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_24.txt,3.1636752561315995,1.0,1,1.0,75.308815,10,1.0
no pipes many enemies little blocks high elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_25.txt,1.5643622605475884,0.47,-100,0.0,42.751035,-20,0.0
no pipes many enemies little blocks low elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_26.txt,2.32506966151123,0.7,1,1.0,76.91051499999999,10,1.0
no pipes many enemies little blocks high elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_27.txt,3.3178439681083916,1.0,-100,0.0,87.62087500000001,10,1.0
no pipes many enemies some blocks low elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_28.txt,3.014925450487352,1.0,-100,0.0,66.16140999999999,-20,0.0
no pipes many enemies some blocks high elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_29.txt,0.9654256022487069,0.29,1,1.0,81.24235,10,1.0
no pipes many enemies many blocks low elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_30.txt,0.967014058369001,0.29,-100,0.0,0.0,10,1.0
no pipes many enemies many blocks high elevation,1400,2.5,1726762871294,../sampling/generated_level/generated_level_1726762871294_31.txt,1.7307753978649498,0.52,1,1.0,194.044035,10,1.0
little pipes no enemies little blocks low elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_32.txt,3.2487065011520504,1.0,1,1.0,85.012135,10,1.0
little pipes no enemies little blocks high elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_33.txt,2.3596320913424353,0.71,1,1.0,70.05652,10,1.0
little pipes no enemies some blocks low elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_34.txt,2.2001799735937695,0.66,1,1.0,88.20771,10,1.0
little pipes no enemies some blocks high elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_35.txt,3.661258586951834,1.0,-100,0.0,91.274885,10,1.0
little pipes no enemies many blocks low elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_36.txt,1.0826374999716488,0.32,1,1.0,95.31349999999999,10,1.0
little pipes no enemies many blocks high elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_37.txt,0.5293357893134027,0.16,-100,0.0,0.0,-10,0.0
little pipes little enemies little blocks low elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_38.txt,1.8598311486981665,0.56,1,1.0,92.767425,10,1.0
little pipes little enemies little blocks high elevation,1400,2.5,1726762938333,../sampling/generated_level/generated_level_1726762938333_39.txt,4.265138413260937,1.0,-100,0.0,0.0,-10,0.0
little pipes little enemies some blocks low elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_40.txt,2.791609363494565,0.84,1,1.0,79.08045,-10,0.0
little pipes little enemies some blocks high elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_41.txt,2.6733123891921156,0.8,1,1.0,79.61833,10,1.0
little pipes little enemies many blocks low elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_42.txt,1.1729741846749586,0.35,1,1.0,86.91703000000001,-10,0.0
little pipes little enemies many blocks high elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_43.txt,1.3995091061981435,0.42,-100,0.0,109.76716,-20,0.0
little pipes some enemies little blocks low elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_44.txt,3.5576444177418005,1.0,-100,0.0,72.482665,10,1.0
little pipes some enemies little blocks high elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_45.txt,1.144623214254579,0.34,-100,0.0,33.9025715,10,1.0
little pipes some enemies some blocks low elevation,1400,2.5,1726763005367,../sampling/generated_level/generated_level_1726763005367_46.txt,3.7903740613544206,1.0,1,1.0,87.21747500000001,-30,0.0
little pipes some enemies some blocks high elevation,1400,2.5,1726763005368,../sampling/generated_level/generated_level_1726763005368_47.txt,3.9737862869064005,1.0,-100,0.0,0.0,-20,0.0
little pipes some enemies many blocks low elevation,1400,2.5,1726763072402,../sampling/generated_level/generated_level_1726763072402_48.txt,2.2703008409287357,0.68,1,1.0,108.65697,-50,0.0
little pipes some enemies many blocks high elevation,1400,2.5,1726763072402,../sampling/generated_level/generated_level_1726763072402_49.txt,1.6376946813842284,0.49,1,1.0,89.949145,10,1.0
little pipes many enemies little blocks low elevation,1400,2.5,1726763072402,../sampling/generated_level/generated_level_1726763072402_50.txt,3.1412545867003345,1.0,-100,0.0,75.51520500000001,10,1.0
little pipes many enemies little blocks high elevation,1400,2.5,1726763072402,../sampling/generated_level/generated_level_1726763072402_51.txt,0.7931066377827507,0.24,-100,0.0,52.753862,-40,0.0
little pipes many enemies some blocks low elevation,1400,2.5,1726763072403,../sampling/generated_level/generated_level_1726763072403_52.txt,1.6960627895474303,0.51,-100,0.0,67.7478025,-20,0.0
little pipes many enemies some blocks high elevation,1400,2.5,1726763072403,../sampling/generated_level/generated_level_1726763072403_53.txt,1.7163258450799077,0.51,1,1.0,122.02655999999999,-80,0.0
