prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes no enemies little blocks low elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_0.txt,2.98843206811289,0.9,1,1.0,64.199815,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_1.txt,2.047742678581274,0.61,-100,0.0,79.987055,-10,0.0
no pipes no enemies little blocks low elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_2.txt,3.300134287802471,1.0,1,1.0,87.18056500000002,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_3.txt,1.7439219957635437,0.52,1,1.0,85.77181000000002,-60,0.0
no pipes no enemies some blocks low elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_4.txt,3.5687809345184576,1.0,-100,0.0,83.848365,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_5.txt,0.9265003331499047,0.28,1,1.0,85.79466000000001,10,1.0
no pipes no enemies many blocks low elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_6.txt,0.33522671467859544,0.1,1,1.0,105.638735,-10,0.0
no pipes no enemies many blocks high elevation,1400,2.5,1726575734002,../sampling/generated_level/generated_level_1726575734002_7.txt,0.23338770049318724,0.07,1,1.0,92.54866499999999,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_8.txt,2.169299362569783,0.65,1,1.0,98.61373499999999,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_9.txt,1.5624276637005363,0.47,1,1.0,76.30377999999999,-10,0.0
no pipes little enemies little blocks low elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_10.txt,2.875110421724,0.86,1,1.0,140.752565,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_11.txt,2.6279565475879125,0.79,1,1.0,75.30872,10,1.0
no pipes little enemies some blocks low elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_12.txt,2.99179717344479,0.9,-100,0.0,78.965985,-10,0.0
no pipes little enemies some blocks high elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_13.txt,2.825014431367325,0.85,-100,0.0,0.0,10,1.0
no pipes little enemies many blocks low elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_14.txt,1.1532168579865263,0.35,-100,0.0,0.0,-60,0.0
no pipes little enemies many blocks high elevation,1400,2.5,1726575801879,../sampling/generated_level/generated_level_1726575801879_15.txt,1.2484956130970144,0.37,1,1.0,88.29108500000001,-10,0.0
no pipes some enemies little blocks low elevation,1400,2.5,1726575869761,../sampling/generated_level/generated_level_1726575869761_16.txt,3.980621596986237,1.0,1,1.0,137.37204999999997,10,1.0
no pipes some enemies little blocks high elevation,1400,2.5,1726575869761,../sampling/generated_level/generated_level_1726575869761_17.txt,3.7107946756905776,1.0,1,1.0,90.119215,-40,0.0
no pipes some enemies little blocks low elevation,1400,2.5,1726575869761,../sampling/generated_level/generated_level_1726575869761_18.txt,3.500344447093457,1.0,-100,0.0,63.666742,-10,0.0
no pipes some enemies little blocks high elevation,1400,2.5,1726575869761,../sampling/generated_level/generated_level_1726575869761_19.txt,3.1650248403583654,1.0,-100,0.0,75.240385,10,1.0
no pipes some enemies some blocks low elevation,1400,2.5,1726575869762,../sampling/generated_level/generated_level_1726575869762_20.txt,3.369668434264733,1.0,1,1.0,88.89737,-10,0.0
no pipes some enemies some blocks high elevation,1400,2.5,1726575869762,../sampling/generated_level/generated_level_1726575869762_21.txt,3.91182099586239,1.0,1,1.0,116.56139,-10,0.0
no pipes some enemies many blocks low elevation,1400,2.5,1726575869762,../sampling/generated_level/generated_level_1726575869762_22.txt,2.306644504809685,0.69,-100,0.0,0.0,-20,0.0
no pipes some enemies many blocks high elevation,1400,2.5,1726575869762,../sampling/generated_level/generated_level_1726575869762_23.txt,0.4488515264964207,0.13,1,1.0,93.82990000000001,10,1.0
no pipes many enemies little blocks low elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_24.txt,3.1461264996509333,1.0,-100,0.0,17.5593805,-10,0.0
no pipes many enemies little blocks high elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_25.txt,0.4815150376556929,0.14,-100,0.0,67.804125,-30,0.0
no pipes many enemies little blocks low elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_26.txt,3.280862492316811,1.0,1,1.0,85.856925,-10,0.0
no pipes many enemies little blocks high elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_27.txt,3.735236534615624,1.0,1,1.0,155.70143499999998,10,1.0
no pipes many enemies some blocks low elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_28.txt,3.6620714600343724,1.0,1,1.0,112.41291999999999,10,1.0
no pipes many enemies some blocks high elevation,1400,2.5,1726575937472,../sampling/generated_level/generated_level_1726575937472_29.txt,3.0578077124338603,1.0,1,1.0,104.68434500000001,-10,0.0
no pipes many enemies many blocks low elevation,1400,2.5,1726575937473,../sampling/generated_level/generated_level_1726575937473_30.txt,1.7040238030001638,0.51,1,1.0,189.79857,-50,0.0
no pipes many enemies many blocks high elevation,1400,2.5,1726575937473,../sampling/generated_level/generated_level_1726575937473_31.txt,1.4099166389004902,0.42,-100,0.0,39.257760000000005,-30,0.0
little pipes no enemies little blocks low elevation,1400,2.5,1726576005295,../sampling/generated_level/generated_level_1726576005295_32.txt,2.945531853314665,0.88,-100,0.0,0.0,-20,0.0
little pipes no enemies little blocks high elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_33.txt,2.488827124475648,0.75,-100,0.0,82.00517500000001,-10,0.0
little pipes no enemies some blocks low elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_34.txt,1.2222147686783786,0.37,1,1.0,79.595585,10,1.0
little pipes no enemies some blocks high elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_35.txt,2.3412978816852172,0.7,-100,0.0,89.88189,-10,0.0
little pipes no enemies many blocks low elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_36.txt,1.41628088949137,0.42,-100,0.0,0.0,10,1.0
little pipes no enemies many blocks high elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_37.txt,0.3974475641876243,0.12,1,1.0,46.4509125,10,1.0
little pipes little enemies little blocks low elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_38.txt,2.4555434980740656,0.74,1,1.0,132.07335,10,1.0
little pipes little enemies little blocks high elevation,1400,2.5,1726576005296,../sampling/generated_level/generated_level_1726576005296_39.txt,3.2147607135202336,1.0,1,1.0,77.7807,10,1.0
little pipes little enemies some blocks low elevation,1400,2.5,1726576073310,../sampling/generated_level/generated_level_1726576073310_40.txt,2.2039590241576676,0.66,1,1.0,68.092735,10,1.0
little pipes little enemies some blocks high elevation,1400,2.5,1726576073310,../sampling/generated_level/generated_level_1726576073310_41.txt,3.7044276297120238,1.0,1,1.0,98.88983,10,1.0
little pipes little enemies many blocks low elevation,1400,2.5,1726576073310,../sampling/generated_level/generated_level_1726576073310_42.txt,0.8399834647581264,0.25,-100,0.0,81.75607,-40,0.0
little pipes little enemies many blocks high elevation,1400,2.5,1726576073311,../sampling/generated_level/generated_level_1726576073311_43.txt,1.2097181712296117,0.36,-100,0.0,52.925953,-20,0.0
little pipes some enemies little blocks low elevation,1400,2.5,1726576073311,../sampling/generated_level/generated_level_1726576073311_44.txt,2.7889959384035037,0.84,-100,0.0,88.71248999999999,10,1.0
little pipes some enemies little blocks high elevation,1400,2.5,1726576073311,../sampling/generated_level/generated_level_1726576073311_45.txt,2.371526971325975,0.71,-100,0.0,0.2,-10,0.0
little pipes some enemies some blocks low elevation,1400,2.5,1726576073311,../sampling/generated_level/generated_level_1726576073311_46.txt,2.8391351856917937,0.85,1,1.0,131.26029000000003,10,1.0
little pipes some enemies some blocks high elevation,1400,2.5,1726576073311,../sampling/generated_level/generated_level_1726576073311_47.txt,3.575568354609916,1.0,-100,0.0,0.2,10,1.0
little pipes some enemies many blocks low elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_48.txt,3.7069005491435236,1.0,1,1.0,99.97805,10,1.0
little pipes some enemies many blocks high elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_49.txt,1.5612458913380758,0.47,1,1.0,96.85199999999999,10,1.0
little pipes many enemies little blocks low elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_50.txt,3.281636364167413,1.0,-100,0.0,0.2,-10,0.0
little pipes many enemies little blocks high elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_51.txt,2.887034210235436,0.87,1,1.0,93.135875,-20,0.0
little pipes many enemies some blocks low elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_52.txt,1.2095087659854074,0.36,-100,0.0,0.0,-50,0.0
little pipes many enemies some blocks high elevation,1400,2.5,1726576141252,../sampling/generated_level/generated_level_1726576141252_53.txt,1.500236484669551,0.45,1,1.0,84.61106500000001,-60,0.0
